provinces;area;municipalities;wards;stations;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;019;Vumazonke Tribal Court;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;018;Thafamasi Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;016;Gcinimfundo Secondary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;018;Siqondokuhle Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;016;Wosiyana High School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;016;Emakhasini Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;016;Sontshenge Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;018;Kwa Shangase Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;017;Mshiyane Secondary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;018;Madlokovu Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;017;Dlabazane Higher Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;013;Makhawula Primary;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;001;Sakhumuzi  Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;007;Njubanjuba Secondary  School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;007;Gogovuma Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;007;Luthuli Court House;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;003;Siphiwe Secondary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;014;Pentecostal Hall;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;014;Ezindlovini Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;014;Kwanompande  Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;015;Mthukutheli Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;014;Ndodembi School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;011;Manqondo Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;011;Mayika Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;010;Dubeyana Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;011;Mashiyamahle Secondary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;011;Emlandeleni Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;013;Lihle Ithemba Technical High School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;015;Umzokhulayo Junior Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;019;Zubane  Combined Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;007;Hlalakahle Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;015;Gasela Combined Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;013;Nqakathela Secondary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;012;Enkwambase School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;012;Hloniphani School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;018;Kwanokusho Combined Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;010;Dikwayo Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;003;Qwabe Community Hall;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;017;Khumalo Tribal Court;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;001;Ubuhlebephupho Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;003;Glendale Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;007;Zakhele Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;011;African Gospel Church;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;012;Mgezengwane;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;014;Methodist Church;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;013;Masibambane Creche;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;008;Esidumbini Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;008;Emsengeni Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;019;Mayelisweni (Tent);
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;001;Glendale Community Hall;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;009;Esibhengwini Hall;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;012;Makheni Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;014;Tent At Roman Catholic Church;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;012;Uthando Christian Church;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;017;Inhlosana Creche;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;010;Masimdumise School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;017;Meme Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;017;Dulini Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;003;Magwaza Community Hall;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;004;Phambela Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;004;Isithelo-Sethu Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;006;Qhubakahle Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;005;Siyaphumula Secondary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;006;Noodsberg Primary  School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;004;Chibini Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;005;Qalakahle Secondary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;005;Sogidi Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;005;Deda Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;005;Ngayiphi Primary School;
KwaZulu-Natal;KZN64: Ndwedwe;Ndwedwe;004;Sion Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;004;Maqumbi Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;008;Siyathuthuka Maqadi Creche;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;011;Emkhovini Community Hall;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;011;Maphumulo Combined Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;008;Emantanjeni Community Hall;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;008;Ikhusana Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;004;Otimati Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;009;Dludla Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;008;Imushane Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;007;Sakhisizwe High School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;004;Isibanisezwe High School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;010;Nsongansonga Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;009;Sabuyaze Secondary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;003;Esihlushwaneni Combined School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;003;Embusweni Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;003;Jonase High  School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;006;Joel Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;010;Zamazisa Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;010;Mkhonto Tribal Court;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;011;Siphamandla Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;004;Mvumase Combined  Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;004;Siyacothoza Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;004;Nsungwini Combined School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;007;Meseni Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;007;Qwabe Secondary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;004;Ezithabeni Secondary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;009;Phakade  Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;008;Mpushini Tribal Court;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;007;Qwabe-Mthandeni Tribal Court;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;007;Esinamfini Community Hall;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;008;Mpumlwane Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;007;Emthandeni Combined Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;008;Embonqeni Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;007;Mansomini Community Hall;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;008;Ezagqayini Community Hall;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;006;Umphumulo Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;003;Mbitane Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;009;Ematendeni Hall;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;009;Endleleni Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;003;Mbulwini Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;003;Inkonjane Secondary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;008;Ubuhlebembiza Secondary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;009;Nyamazane Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;009;Siphinhlanhla Secondary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;010;Nyamazane Pre Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;009;Mazisi Ntuli Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;003;Thala Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;006;Zibusele Shop;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;008;Moyamuhle Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;007;Fundani Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;004;Mankayiyana Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;007;Sibusisiwe Church;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;008;Khawuleza Community Hall;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;009;The Christian Catholic Church In South Africa;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;009;Sayizi-Ntuli Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;010;Bekezela Pre School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;010;Kwandaba Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;004;Oyengweni Creche;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;004;Empungeni Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;002;Hlangabeza High School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;002;Mandlalathi Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;002;Thethandaba Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;001;Ewosi-Vuleka Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;002;Hluphizwe  Primay School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;002;Nokubusa Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;002;Sondokhulu Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;003;Nomakhaladi Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;003;Mphise Higher Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;005;Phezukomkhono High School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;002;Dingizwe Combined Primary  School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;005;Kwangqungqushe Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;002;Endandathweni Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;002;Mambulu Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;001;Untunjambili Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;006;BalcombS Hill Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;006;Tshutshutshu Secondary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;011;Ocheni Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;011;Esindi Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;005;Ogagwini  Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;005;Menyezwayo High School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;006;Kwancengwa Community Hall;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;006;Mabomvini Tribal Court;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;006;Dangazela  Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;011;Esiqhoqhweni Secondary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;011;Isithundu Combined Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;011;Hlimbitwa Combined Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;005;Khomba Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;001;Ngcolosi High School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;002;Esese Lower Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;006;Vukuzenzele Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;003;Elungeni Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;005;Inhlokozi High School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;011;Nothweni Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;005;Khethokuhle Creche;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;006;Masiphile Community Hall;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;011;Kwanofohla Creche;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;001;Jehova Ngihlenge Creche;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;006;Nkangala (Tent);
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;005;Vulamehlo Hall;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;001;Qubuka Creche;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;002;Nophungwa Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;006;Mpangele Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;001;Ekhatha Primary School;
KwaZulu-Natal;KZN65: Maphumulo;Maphumulo;003;Mangongo Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;010;Mandeni  Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;006;Nkomidli Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;006;Nkwenkwezi  Secondary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;005;Dendethu  Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;005;Enembe Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;007;Impoqabulunga  High School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;018;Isithebe Community Hall;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;012;Mathonsi Tribal Court;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;012;Dunga Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;005;Iwetane Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;011;Zithulele Community Hall;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;016;Hlanganani  Primary  School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;002;Sikhuthele  High School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;009;Ndondakusuka High School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;002;Emthaleni  Combined Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;009;Nkunzemalunda  Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;008;Mgovuzo  Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;002;Emhlubulweni  Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;008;Somshoko Secondary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;001;Ebendle Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;001;Amatigulu High School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;001;Thekelimfundo Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;006;Evutha Combined Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;016;Ekuvukeni Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;017;Isithebe Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;011;Mcatshangelwa  Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;008;Isinyabusi  Technical High  School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;003;New Life Academy;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;006;Isikhonyane Lower Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;008;Lambothi High School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;003;Ifalethu  Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;010;Gcwalamoya Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;016;Lindayiphi Junior Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;009;Church Of The  Nazarene;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;007;Ethel Mthiyane Special School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;012;Shekembuya Ecd Centre;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;018;Zion Congregational Church;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;001;Mangqakaza Community Hall;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;003;Lomo Superite Store;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;005;Sinethemba Wetane Creche;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;009;St Patricks Catholic Church;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;001;Ingobamakhosi High  School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;002;Sakhesethu  Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;009;Gina Store;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;008;Lokothwayo Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;009;Nyathini  Baptist Church;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;010;Cranburn Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;010;Apostolic Church;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;018;Apostolic Faith Mission;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;016;Swedish Church;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;017;Bahle Bonke Creche & Pre-School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;003;Tugela Secondary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;003;Ng Kerk - Mandini;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;014;Ubuhlebesundumbili Primary  School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;013;Siyavikelwa Higher Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;015;Sundumbili Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;014;Sundumbili Methodist Church;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;015;Thukela  Senior Secondary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;004;Padianagar Open Space (Tent);
KwaZulu-Natal;KZN66: Mandeni;Mandeni;003;Destiny Global Community Church;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;013;Back To The Word Church;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;004;The Bedmasters Workshop;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;004;Newark  Primary School;
KwaZulu-Natal;KZN66: Mandeni;Mandeni;017;Nongoma Isithebe (Tent);
KwaZulu-Natal;KZN66: Mandeni;Mandeni;011;Nkunzempunga Ground  (Tent);
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;027;Ashville State Aided School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;012;Tinley Manor Beach Life Guard Office;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;020;Numza Ireland;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;007;Etete School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;025;Ramlakan Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;003;Prospect Estates Farm Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;003;New Guelderland Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;027;Kearsney Combine School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;009;Ngigimbe Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;027;Prospect Farm Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;027;Ensikeni Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;021;Akbar Trading Store;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;001;Sokesimbone Community Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;025;Nyakana Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;001;St Christopher School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;003;IM Institution Church;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;028;Osizweni School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;017;L Bodasing Senior Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;003;Bongimfundo Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;028;Compensation Trading Store;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;004;Ra Padayachee School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;021;Driefontein Community Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;011;Harry Bodasingh Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;001;Apostolic Faith Mission Church;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;025;Tshelabantu Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;025;Ohlange Community Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;022;Sizani Combined Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;001;Nonoti School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;003;Nyathikazi Community Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;003;Nonoti Mouth Community Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;003;Khuthalani Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;020;Radha Roopsingh School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;006;Ballito Library;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;008;Dinuphozo Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;028;Shakaskraal Secondary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;007;Tinley Manor Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;023;Emaromeni School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;023;Eshayamoya Community Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;020;Entuthukweni Creche;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;022;Salt Rock Library;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;021;Townsend Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;020;Etete Community Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;023;Guzana Senior School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;017;Stanger Manor Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;016;Stanger Secondary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;013;Glenhills Secondary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;019;Kwadukuza Town Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;015;Gledhow Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;012;Mbhekamuzi Combined School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;016;Stanger Heights Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;018;Tshelenkosi High School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;011;Thembeni Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;010;Bw Vilakazi Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;009;Malende Community Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;009;Hangoes Community Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;014;Lloyds Community Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;011;Blythedale Caravan Park;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;024;Chief Albert Luthuli High School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;019;Dawnview Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;026;Ntshawini Comm Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;013;Stanger Training Centre;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;005;Lindelani Community Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;015;Nkukhwini Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;024;Melville  Primary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;029;Groutville Secondary School;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;005;Ext 36 Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;029;African Gospel Church;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;026;Glenhills Revival Church;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;029;Old Apostolic Church;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;010;Mpheyane Community Hall;
KwaZulu-Natal;KZN67: KwaDukuza;KwaDukuza;011;Thandanani Community Hall;
